ts_utc,event_ticker,market_ticker,strike,side,count,price_cents,entry_cost,fee,p_yes,p_win_model,implied_q_chosen_side,break_even_prob,edge_prob,expected_pnl,outcome_yes,win,realized_pnl,source_event,skip_reason
2026-02-18T11:57:45.735930+00:00,KXBTCD-26FEB1807,KXBTCD-26FEB1807-T67499.99,67499.99,yes,1,17,0.18,0.01,0.2800355769084012,0.2800355769084012,0.17,0.18,0.1000355769084012,0.1000355769084012,,,,skip,state_event_mismatch
2026-02-18T11:57:57.677926+00:00,KXBTCD-26FEB1807,KXBTCD-26FEB1807-T67499.99,67499.99,yes,1,21,0.22,0.01,0.2942761971561457,0.2942761971561457,0.21,0.22,0.07427619715614572,0.07427619715614572,,,,skip,state_event_mismatch
2026-02-18T11:58:09.504675+00:00,KXBTCD-26FEB1807,KXBTCD-26FEB1807-T67499.99,67499.99,yes,1,14,0.15,0.01,0.2522032031570631,0.2522032031570631,0.14,0.15,0.10220320315706313,0.10220320315706313,,,,skip,state_event_mismatch
2026-02-18T12:01:29.127405+00:00,KXBTCD-26FEB1808,KXBTCD-26FEB1808-T67249.99,67249.99,no,1,23,0.24,0.01,0.692176692177151,0.30782330782284895,0.23,0.24,0.06782330782284895,0.06782330782284895,,,,skip,state_event_mismatch
2026-02-18T12:01:30.257071+00:00,KXBTCD-26FEB1808,KXBTCD-26FEB1808-T67749.99,67749.99,yes,1,13,0.14,0.01,0.20003573445422496,0.20003573445422496,0.13,0.14,0.06003573445422494,0.06003573445422494,,,,skip,state_event_mismatch
2026-02-18T12:01:53.394095+00:00,KXBTCD-26FEB1808,KXBTCD-26FEB1808-T67249.99,67249.99,no,1,22,0.23,0.01,0.7106695506515444,0.28933044934845564,0.22,0.23,0.05933044934845563,0.05933044934845563,,,,skip,state_event_mismatch
2026-02-18T12:01:53.395327+00:00,KXBTCD-26FEB1808,KXBTCD-26FEB1808-T67749.99,67749.99,yes,1,15,0.16,0.01,0.2139335473644005,0.2139335473644005,0.15,0.16,0.05393354736440051,0.05393354736440051,,,,skip,state_event_mismatch
2026-02-18T12:02:05.085210+00:00,KXBTCD-26FEB1808,KXBTCD-26FEB1808-T67249.99,67249.99,no,1,24,0.25,0.01,0.6938005795326181,0.3061994204673819,0.24,0.25,0.05619942046738191,0.05619942046738191,,,,skip,state_event_mismatch
2026-02-18T12:02:16.695863+00:00,KXBTCD-26FEB1808,KXBTCD-26FEB1808-T67249.99,67249.99,no,1,18,0.19,0.01,0.7530958018648328,0.24690419813516717,0.18,0.19,0.05690419813516717,0.05690419813516717,,,,skip,state_event_mismatch
2026-02-18T12:02:16.696622+00:00,KXBTCD-26FEB1808,KXBTCD-26FEB1808-T67749.99,67749.99,yes,1,19,0.2,0.01,0.251086576604886,0.251086576604886,0.19,0.2,0.05108657660488597,0.05108657660488597,,,,skip,state_event_mismatch
2026-02-18T12:02:28.370501+00:00,KXBTCD-26FEB1808,KXBTCD-26FEB1808-T67249.99,67249.99,no,1,19,0.2,0.01,0.7470181069980792,0.25298189300192075,0.19,0.2,0.05298189300192074,0.05298189300192074,,,,skip,state_event_mismatch
